user_id,hotel_id,rating
3218,531,5.0
3219,531,4.0
3220,531,2.0
3221,531,3.0
3222,531,3.0
3223,531,5.0
3224,531,2.0
3225,531,2.0
3226,531,2.0
3227,531,1.0
3228,531,5.0
3229,531,5.0
3230,531,2.0
3231,531,3.0
3232,531,4.0
3233,531,1.0
3234,531,1.0
3235,531,1.0
3236,531,2.0
3237,531,4.0
3238,531,4.0
3239,531,4.0
3240,531,5.0
3241,531,4.0
3242,531,2.0
3243,531,5.0
3244,531,1.0
3245,531,2.0
3246,531,4.0
3247,531,4.0
3248,532,5.0
3249,532,3.0
3250,532,1.0
3251,532,5.0
3252,532,3.0
3253,533,5.0
3254,533,5.0
3255,533,3.0
3256,534,5.0
3257,534,4.0
3258,535,4.0
3259,535,4.0
3260,535,5.0
3261,535,2.0
3262,535,4.0
3263,535,5.0
3264,535,5.0
3265,535,5.0
3266,535,4.0
3267,535,5.0
3268,535,5.0
3269,535,4.0
3270,535,5.0
3271,535,4.0
3272,535,2.0
3273,535,4.0
3274,535,5.0
3275,535,5.0
3276,535,5.0
3277,535,2.0
3278,535,5.0
3279,535,5.0
3280,535,2.0
3281,535,5.0
3282,535,5.0
3283,535,5.0
3284,535,5.0
3285,535,5.0
3286,535,5.0
3287,535,5.0
3288,535,5.0
3289,535,5.0
3290,535,5.0
3291,535,5.0
3292,535,5.0
3293,535,5.0
3294,535,3.0
3295,535,5.0
3296,535,4.0
3297,535,4.0
3298,535,5.0
3299,536,4.0
3300,537,3.0
3301,538,4.0
3302,539,4.0
3303,539,5.0
3304,540,5.0
3305,540,3.0
3306,541,5.0
3307,541,5.0
3308,541,4.0
3309,541,5.0
3310,542,1.0
3311,542,5.0
3312,542,1.0
3313,542,1.0
3314,542,1.0
3315,542,4.0
3316,542,2.0
3317,542,2.0
3318,542,3.0
3319,542,2.0
3320,542,2.0
3321,542,3.0
3322,542,4.0
3323,542,3.0
3324,542,4.0
3325,542,4.0
3326,542,3.0
3327,542,2.0
3328,542,3.0
3329,542,3.0
3330,542,3.0
3331,542,1.0
3332,542,2.0
3333,542,2.0
3334,542,2.0
3335,543,5.0
3336,543,4.0
3337,543,4.0
3338,543,4.0
3339,543,5.0
3340,543,5.0
3341,543,4.0
3342,543,5.0
3343,543,3.0
3344,543,5.0
3345,543,4.0
3346,543,5.0
3347,543,5.0
3348,543,5.0
3349,543,5.0
3350,543,4.0
3351,544,5.0
3352,544,3.35
3353,544,4.6
3354,544,5.0
3355,544,5.0
3356,544,5.0
3357,544,5.0
3358,545,5.0
3359,545,5.0
3360,546,5.0
3361,547,4.0
3362,548,1.0
3363,548,4.0
3364,548,2.0
3365,548,1.0
3366,549,3.0
3367,549,5.0
3368,549,4.0
3369,550,4.0
3370,551,3.0
3371,551,5.0
3372,551,5.0
3373,551,4.0
3374,551,5.0
3375,551,4.0
3376,551,3.0
3377,551,3.0
3378,551,4.0
3379,551,4.0
3380,551,5.0
3381,551,5.0
3382,551,5.0
3383,551,5.0
3384,551,5.0
3385,551,5.0
3386,551,5.0
3387,551,4.0
3388,551,5.0
3389,551,5.0
3390,551,5.0
3391,551,3.0
3392,551,4.0
3393,551,4.0
3394,551,5.0
3395,551,5.0
3396,551,4.0
3397,551,4.0
3398,551,3.0
3399,551,4.0
3400,551,4.0
3401,551,4.0
3402,551,5.0
3403,551,3.0
3404,551,5.0
3405,551,3.0
3406,551,5.0
3407,551,5.0
3408,551,2.0
3409,551,4.0
3410,551,3.0
3411,551,5.0
3412,551,5.0
3413,551,5.0
3414,551,5.0
3415,551,5.0
3416,551,5.0
3417,551,5.0
3418,551,3.0
3419,551,5.0
3420,551,5.0
3421,551,5.0
3422,551,4.0
3423,551,5.0
3424,551,5.0
3425,551,5.0
3426,551,4.0
3427,551,4.0
3428,551,5.0
3429,551,5.0
3430,551,5.0
3431,551,5.0
3432,551,5.0
3433,551,5.0
3434,551,4.0
3435,551,5.0
3436,551,4.0
3437,551,4.0
3438,551,5.0
3439,551,5.0
3440,551,3.0
3441,551,5.0
3442,551,5.0
3443,551,5.0
3444,551,4.0
3445,551,5.0
3446,551,5.0
3447,551,1.0
3448,551,5.0
3449,551,3.0
3450,551,4.0
3451,551,4.0
3452,551,4.0
3453,551,5.0
3454,551,5.0
3455,551,4.0
3456,551,5.0
3457,551,5.0
3458,551,5.0
3459,551,5.0
3460,551,1.0
3461,551,5.0
3462,551,5.0
3463,551,5.0
3464,551,3.0
3465,551,5.0
3466,551,5.0
3467,551,5.0
3468,551,5.0
3469,552,4.0
3470,552,5.0
3471,552,5.0
3472,552,4.0
3473,552,3.0
3474,552,5.0
3475,552,5.0
3476,552,5.0
3477,552,3.0
3478,552,3.0
3479,552,5.0
3480,552,5.0
3481,552,2.0
3482,552,3.0
3483,552,5.0
3484,552,3.0
3485,552,4.0
3486,552,3.0
3487,552,5.0
3488,552,5.0
3489,552,2.0
3490,552,4.0
3491,552,3.0
3492,552,5.0
3493,552,4.0
3494,552,5.0
3495,552,5.0
3496,552,3.0
3497,552,3.0
3498,552,4.0
3499,552,4.0
3500,552,1.0
3501,552,1.0
3502,552,3.0
3503,552,4.0
3504,552,2.0
3505,552,4.0
3506,552,3.0
3507,552,4.0
3508,552,5.0
3509,552,3.0
3510,552,5.0
3511,553,3.0
3512,553,5.0
3513,553,4.0
3514,553,4.0
3515,553,5.0
3516,553,5.0
3517,553,5.0
3518,553,3.0
3519,553,5.0
3520,553,5.0
3521,553,1.0
3522,553,4.0
3523,553,5.0
3524,553,5.0
3525,553,5.0
3526,553,2.0
3527,553,4.0
3528,553,5.0
3529,553,3.0
3530,553,5.0
3531,553,3.0
3532,553,5.0
3533,553,4.0
3534,553,5.0
3535,553,5.0
3536,553,4.0
3537,553,4.0
3538,553,5.0
3539,553,5.0
3540,553,3.0
3541,553,5.0
3542,553,5.0
3543,553,4.0
3544,554,4.0
3545,554,5.0
3546,555,5.0
3547,555,5.0
3548,555,4.0
3549,555,5.0
3550,555,4.0
3551,555,5.0
3552,555,4.0
3553,555,4.0
3554,555,5.0
3555,555,4.0
3556,555,4.0
3557,555,5.0
3558,555,5.0
3559,555,5.0
3560,555,4.0
3561,555,5.0
3562,555,5.0
3563,555,2.0
3564,555,4.0
3565,555,4.0
3566,555,5.0
3567,555,5.0
3568,555,4.0
3569,555,5.0
3570,555,4.0
3571,555,4.0
3572,555,1.0
3573,555,5.0
3574,555,5.0
3575,555,4.0
3576,555,3.0
3577,555,5.0
3578,555,5.0
3579,555,3.0
3580,555,5.0
3581,555,5.0
3582,555,5.0
3583,555,5.0
3584,555,3.0
3585,555,4.0
3586,555,4.0
3587,555,5.0
3588,555,4.0
3589,555,4.0
3590,555,4.0
3591,555,4.0
3592,555,5.0
3593,555,5.0
3594,555,5.0
3595,555,5.0
3596,555,4.0
3597,555,5.0
3598,555,5.0
3599,555,5.0
3600,556,4.0
3601,556,2.0
3602,557,3.0
3603,558,4.6
3604,558,4.15
3605,558,1.9
3606,558,4.8
3607,558,4.8
3608,558,3.75
3609,558,3.75
3610,558,4.8
3611,558,5.0
3612,558,4.15
3613,558,4.6
3614,558,4.6
3615,558,4.8
3616,558,4.6
3617,558,4.4
3618,558,4.8
3619,558,4.15
3620,558,5.0
3621,558,3.35
3622,558,2.9
3623,558,3.75
3624,558,4.8
3625,558,4.6
3626,558,3.15
3627,558,5.0
3628,558,4.4
3629,558,3.75
3630,558,2.1
3631,558,3.55
3632,558,5.0
3633,558,3.55
3634,558,5.0
3635,558,5.0
3636,558,4.4
3637,558,3.55
3638,558,4.8
3639,558,4.6
3640,558,3.95
3641,558,5.0
3642,559,2.7
3643,559,5.0
3644,559,4.6
3645,559,4.4
3646,559,4.15
3647,559,2.9
3648,559,3.95
3649,559,3.15
3650,559,5.0
3651,559,4.4
3652,559,5.0
3653,559,4.8
3654,559,5.0
3655,559,4.4
3656,559,4.8
3657,559,3.35
3658,559,3.55
3659,559,5.0
3660,559,4.6
3661,559,2.5
3662,559,4.6
3663,559,4.6
3664,560,5.0
3665,560,3.0
3666,560,4.0
3667,560,5.0
3668,560,4.6
3669,560,4.0
3670,560,5.0
3671,560,4.0
3672,560,5.0
3673,560,5.0
3674,560,5.0
3675,560,4.0
3676,560,5.0
3677,560,5.0
3678,560,3.35
3679,560,5.0
3680,560,3.0
3681,560,5.0
3682,560,4.6
3683,560,4.0
3684,560,5.0
3685,560,5.0
3686,560,4.0
3687,560,3.0
3688,560,5.0
3689,560,1.0
3690,560,5.0
3691,560,5.0
3692,560,2.1
3693,560,3.55
3694,560,3.0
3695,560,4.0
3696,560,5.0
3697,560,3.0
3698,560,5.0
3699,560,5.0
3700,560,4.0
3701,560,5.0
3702,560,3.0
3703,560,4.0
3704,561,5.0
3705,561,5.0
3706,561,3.55
3707,561,3.55
3708,561,4.8
3709,561,3.15
3710,561,4.6
3711,561,3.95
3712,561,5.0
3713,561,4.4
3714,561,3.75
3715,561,3.0
3716,561,2.7
3717,561,2.7
3718,561,5.0
3719,562,3.15
3720,562,4.8
3721,562,4.4
3722,562,4.8
3723,562,4.6
3724,562,2.7
3725,562,3.15
3726,562,3.55
3727,562,3.55
3728,562,5.0
3729,562,3.75
3730,562,4.8
3731,562,2.5
3732,562,5.0
3733,562,4.15
3734,562,5.0
3735,562,3.95
3736,562,5.0
3737,562,5.0
3738,562,4.4
3739,562,3.75
3740,563,4.15
3741,563,5.0
3742,563,5.0
3743,563,5.0
3744,563,4.6
3745,563,5.0
3746,563,3.75
3747,563,4.8
3748,563,4.8
3749,563,4.4
3750,563,4.6
3751,563,4.6
3752,563,4.6
3753,563,5.0
3754,563,4.4
3755,563,4.8
3756,563,3.35
3757,563,5.0
3758,563,4.6
3759,563,4.4
3760,563,4.15
3761,563,5.0
3762,563,3.95
3763,563,3.95
3764,563,4.8
3765,563,4.6
3766,563,5.0
3767,563,4.6
3768,563,4.6
3769,563,4.6
3770,563,3.35
3771,563,4.15
3772,563,4.8
3773,563,2.3
3774,563,5.0
3775,564,3.15
3776,564,2.9
3777,564,3.75
3778,564,4.6
3779,565,3.15
3780,565,3.95
3781,565,4.15
3782,565,5.0
3783,565,3.35
3784,565,4.8
3785,565,2.3
3786,565,4.4
3787,565,4.4
3788,566,4.8
3789,566,3.75
3790,566,4.6
3791,566,5.0
3792,566,4.15
3793,566,5.0
3794,566,3.35
3795,566,3.15
3796,566,4.6
3797,566,3.95
3798,566,3.15
3799,566,4.6
3800,566,3.35
3801,567,5.0
3802,567,4.8
3803,567,4.6
3804,567,3.15
3805,567,5.0
3806,567,4.4
3807,567,3.35
3808,567,3.75
3809,567,5.0
3810,567,3.55
3811,567,4.5
3812,567,4.6
3813,567,4.8
3814,567,5.0
3815,567,3.75
3816,567,3.95
3817,567,3.75
3818,567,4.6
3819,567,4.6
3820,567,4.8
3821,567,4.6
3822,567,4.15
3823,567,5.0
3824,567,3.95
3825,567,4.6
3826,568,3.0
3827,569,4.0
3828,569,5.0
3829,569,3.0
3830,569,5.0
3831,569,5.0
3832,570,4.0
3833,570,4.0
3834,570,5.0
3835,570,3.0
3836,570,5.0
3837,571,4.0
3838,571,3.0
3839,571,2.0
3840,571,4.0
3841,571,4.0
3842,571,4.0
3843,571,3.0
3844,571,5.0
3845,572,4.0
3846,573,5.0
3847,574,5.0
3848,574,5.0
3849,574,4.0
3850,575,5.0
3851,575,5.0
3852,575,4.0
3853,575,4.0
3854,575,4.0
3855,575,4.0
3856,575,5.0
3857,575,5.0
3858,575,4.0
3859,575,4.0
3860,575,4.0
3861,575,2.0
3862,575,5.0
3863,575,4.0
3864,575,5.0
3865,575,5.0
3866,575,5.0
3867,575,4.0
3868,575,5.0
3869,575,5.0
3870,575,5.0
3871,575,5.0
3872,575,5.0
3873,575,5.0
3874,575,4.0
3875,575,5.0
3876,575,3.0
3877,575,5.0
3878,575,5.0
3879,575,3.0
3880,576,4.0
3881,576,5.0
3882,576,4.0
3883,576,5.0
3884,577,3.0
3885,578,3.0
3886,578,4.0
3887,578,5.0
3888,579,2.0
3889,579,5.0
3890,579,3.0
3891,579,5.0
3892,579,5.0
3893,579,5.0
3894,579,5.0
3895,579,5.0
3896,580,4.0
3897,581,5.0
3898,582,4.0
3899,582,3.0
3900,582,5.0
3901,582,5.0
3902,582,1.0
3903,582,5.0
3904,582,5.0
3905,582,4.0
3906,582,4.0
3907,582,3.0
3908,582,5.0
3909,582,5.0
3910,582,4.0
3911,582,3.0
3912,582,5.0
3913,582,5.0
3914,582,4.0
3915,582,5.0
3916,582,2.0
3917,583,4.0
3918,583,5.0
3919,583,4.0
3920,584,5.0
3921,585,5.0
3922,586,5.0
3923,586,5.0
3924,586,5.0
3925,586,4.0
3926,586,5.0
3927,586,1.0
3928,586,5.0
3929,586,5.0
3930,586,5.0
3931,586,5.0
3932,587,5.0
3933,587,5.0
3934,587,5.0
3935,587,4.0
3936,587,4.0
3937,588,5.0
3938,588,5.0
3939,588,5.0
3940,588,4.0
3941,588,3.0
3942,588,4.0
3943,588,4.0
3944,588,4.0
3945,588,5.0
3946,588,5.0
3947,588,3.0
3948,588,4.0
3949,588,4.0
3950,588,3.0
3951,588,5.0
3952,588,4.0
3953,588,3.0
3954,588,4.0
3955,588,4.0
3956,588,5.0
3957,588,3.0
3958,588,4.0
3959,588,4.0
3960,588,2.0
3961,588,3.0
3962,588,4.0
3963,589,5.0
3964,589,2.0
3965,589,4.0
3966,589,5.0
3967,589,5.0
3968,589,5.0
3969,590,5.0
3970,590,4.0
3971,590,5.0
3972,590,5.0
3973,590,5.0
3974,590,3.0
3975,590,5.0
3976,590,4.0
3977,590,5.0
3978,590,5.0
3979,590,5.0
3980,590,5.0
3981,590,5.0
3982,590,5.0
3983,590,1.0
3984,590,4.0
3985,590,5.0
3986,590,5.0
3987,590,5.0
3988,590,4.0
3989,590,4.0
3990,590,5.0
3991,591,5.0
3992,591,1.0
3993,591,5.0
3994,591,5.0
3995,591,3.0
3996,591,5.0
3997,591,4.0
3998,592,1.0
3999,593,5.0
4000,593,5.0
4001,593,4.0
4002,593,5.0
4003,593,5.0
4004,593,5.0
4005,593,4.0
4006,593,5.0
4007,593,5.0
4008,593,4.0
4009,594,3.0
4010,594,3.0
4011,595,5.0
4012,595,5.0
4013,595,3.0
4014,595,5.0
4015,596,5.0
4016,596,5.0
4017,597,3.0
4018,597,5.0
4019,597,5.0
4020,598,5.0
4021,598,5.0
4022,598,5.0
4023,598,5.0
4024,598,5.0
4025,598,5.0
4026,598,5.0
4027,598,5.0
4028,599,5.0
4029,599,4.0
4030,599,5.0
4031,599,3.0
4032,600,5.0
4033,600,5.0
4034,600,4.0
4035,600,5.0
4036,600,5.0
4037,600,5.0
4038,600,3.0
4039,600,5.0
4040,601,3.0
4041,602,4.0
4042,602,5.0
4043,602,3.0
4044,602,3.0
4045,602,4.0
4046,602,3.0
4047,602,5.0
4048,602,4.0
4049,602,3.0
4050,602,5.0
4051,602,5.0
4052,602,4.0
4053,602,4.0
4054,602,4.0
4055,602,3.0
4056,602,5.0
4057,602,3.0
4058,602,3.0
4059,602,2.0
4060,602,4.0
4061,602,5.0
4062,602,5.0
4063,602,5.0
4064,602,4.0
4065,602,4.0
4066,602,5.0
4067,603,4.0
4068,603,5.0
4069,603,4.0
4070,603,5.0
4071,603,5.0
4072,603,4.0
4073,603,5.0
4074,603,4.0
4075,604,4.0
4076,604,5.0
4077,604,5.0
4078,604,5.0
4079,604,4.0
4080,604,3.0
4081,605,4.0
4082,605,4.0
4083,605,2.0
4084,605,1.0
4085,606,5.0
4086,606,3.0
4087,606,5.0
4088,606,4.0
4089,606,5.0
4090,606,1.0
4091,606,4.0
4092,606,5.0
4093,606,3.0
4094,606,5.0
4095,606,4.0
4096,607,5.0
4097,607,4.0
4098,608,3.0
4099,608,3.0
4100,608,3.0
4101,608,4.0
4102,609,5.0
4103,610,5.0
4104,610,4.0
4105,610,3.0
4106,610,3.0
4107,610,5.0
4108,610,4.0
4109,610,1.0
4110,610,5.0
4111,610,2.0
4112,610,3.0
4113,610,4.0
4114,610,3.0
4115,610,4.0
4116,610,4.0
4117,610,4.0
4118,611,4.0
4119,611,5.0
4120,611,3.0
4121,611,4.0
4122,611,3.0
4123,611,4.0
4124,611,5.0
4125,611,4.0
4126,611,5.0
4127,611,5.0
4128,611,5.0
4129,611,4.0
4130,611,5.0
4131,611,5.0
4132,611,4.0
4133,611,5.0
4134,611,3.0
4135,611,5.0
4136,611,5.0
4137,611,5.0
4138,611,2.0
4139,611,5.0
4140,611,5.0
4141,611,5.0
4142,611,1.0
4143,612,5.0
4144,612,5.0
4145,613,4.8
4146,614,4.6
4147,614,3.55
4148,614,4.8
4149,614,2.7
4150,614,3.75
4151,614,5.0
4152,614,4.15
4153,614,5.0
4154,614,5.0
4155,614,5.0
4156,614,5.0
4157,614,3.55
4158,614,5.0
4159,614,4.8
4160,614,5.0
4161,614,3.95
4162,614,5.0
4163,614,3.35
4164,614,5.0
4165,614,5.0
4166,614,4.8
4167,614,5.0
4168,614,5.0
4169,614,4.15
4170,614,5.0
4171,614,3.75
4172,614,4.6
4173,614,4.8
4174,614,2.5
4175,614,3.75
4176,614,4.8
4177,614,1.25
4178,614,5.0
4179,614,4.4
4180,614,4.8
4181,614,4.8
4182,614,2.5
4183,614,4.4
4184,614,5.0
4185,614,4.8
4186,614,3.75
4187,614,5.0
4188,614,5.0
4189,614,2.5
4190,614,5.0
4191,614,2.9
4192,614,4.8
4193,614,2.9
4194,614,4.15
4195,614,3.75
4196,614,4.6
4197,614,4.6
4198,614,3.95
4199,614,5.0
4200,614,3.95
4201,614,5.0
4202,614,4.6
4203,614,4.4
4204,614,4.8
4205,614,5.0
4206,615,5.0
4207,615,4.8
4208,615,3.55
4209,615,5.0
4210,615,4.15
4211,615,5.0
4212,615,4.15
4213,616,5.0
4214,616,1.0
4215,617,3.0
4216,617,4.0
4217,617,5.0
4218,617,5.0
4219,617,4.0
4220,617,1.0
4221,618,2.0
4222,618,1.0
4223,618,4.0
4224,618,5.0
4225,618,5.0
4226,618,4.0
4227,618,2.0
4228,619,4.0
4229,619,4.0
4230,620,5.0
4231,620,3.0
4232,620,4.0
4233,620,5.0
4234,620,5.0
4235,621,5.0
4236,621,3.0
4237,621,5.0
4238,621,2.0
4239,621,5.0
4240,622,1.0
4241,622,3.0
4242,622,1.0
4243,622,1.0
4244,622,2.0
4245,622,3.0
4246,622,4.0
4247,622,4.0
4248,622,5.0
4249,623,4.0
4250,623,5.0
4251,624,4.0
4252,624,2.0
4253,624,4.0
4254,624,3.0
4255,624,2.0
4256,624,5.0
4257,625,3.0
4258,625,3.0
4259,625,4.0
4260,625,4.0
4261,625,3.0
4262,625,5.0
4263,625,5.0
4264,625,2.0
4265,626,5.0
4266,627,2.0
4267,627,4.0
4268,627,4.0
4269,628,4.0
4270,628,3.0
4271,629,3.0
4272,630,5.0
4273,631,5.0
4274,631,3.0
4275,631,1.0
4276,631,3.0
4277,631,1.0
4278,631,5.0
4279,631,1.0
4280,631,1.0
4281,631,1.0
4282,631,1.0
4283,632,5.0
4284,632,5.0
4285,632,5.0
4286,632,3.0
4287,632,3.0
4288,632,4.0
4289,632,2.0
4290,632,4.0
4291,632,3.0
4292,632,4.0
4293,632,5.0
4294,632,3.0
4295,632,5.0
4296,632,5.0
4297,632,4.0
4298,632,3.0
4299,632,2.0
4300,632,2.0
4301,632,5.0
4302,632,1.0
4303,632,3.0
4304,632,2.0
4305,632,4.0
4306,632,4.0
4307,632,3.0
4308,632,3.0
4309,632,5.0
4310,632,1.0
4311,632,5.0
4312,632,5.0
4313,632,4.0
4314,632,4.0
4315,632,5.0
4316,632,4.0
4317,632,4.0
4318,632,5.0
4319,632,3.0
4320,632,3.0
4321,632,2.0
4322,632,3.0
4323,632,4.0
4324,632,5.0
4325,632,4.0
4326,632,4.0
4327,632,4.0
4328,632,4.0
4329,632,4.0
4330,632,3.0
4331,632,2.0
4332,632,3.0
4333,632,3.0
4334,632,4.0
4335,632,3.0
4336,632,3.0
4337,632,2.0
4338,632,4.0
4339,632,4.0
4340,632,4.0
4341,632,5.0
4342,632,3.0
4343,632,2.0
4344,632,4.0
4345,632,5.0
4346,632,4.0
4347,632,3.0
4348,632,5.0
4349,632,3.0
4350,632,5.0
4351,632,4.0
4352,632,5.0
4353,632,5.0
4354,632,4.0
4355,632,1.0
4356,632,5.0
4357,632,3.0
4358,632,3.0
4359,632,4.0
4360,632,3.0
4361,632,4.0
4362,632,3.0
4363,632,4.0
4364,632,5.0
4365,632,4.0
4366,632,4.0
4367,632,3.0
4368,632,5.0
4369,632,4.0
4370,632,3.0
4371,632,4.0
4372,632,4.0
4373,632,5.0
4374,632,3.0
4375,632,3.0
4376,632,5.0
4377,632,5.0
4378,632,4.0
4379,632,5.0
4380,632,5.0
4381,632,5.0
4382,632,4.0
4383,632,1.0
4384,632,4.0
4385,632,4.0
4386,632,4.0
4387,632,4.0
4388,632,5.0
4389,632,4.0
4390,632,2.0
4391,632,5.0
4392,632,4.0
4393,632,5.0
4394,632,4.0
4395,632,4.0
4396,632,4.0
4397,632,3.0
4398,632,4.0
4399,632,5.0
4400,632,3.0
4401,632,4.0
4402,632,5.0
4403,632,2.0
4404,632,3.0
4405,632,3.0
4406,632,3.0
4407,632,4.0
4408,632,2.0
4409,632,1.0
4410,632,3.0
4411,632,5.0
4412,632,4.0
4413,632,3.0
4414,632,1.0
4415,632,4.0
4416,632,4.0
4417,632,4.0
4418,632,3.0
4419,632,5.0
4420,632,5.0
4421,632,4.0
4422,632,5.0
4423,632,4.0
4424,632,5.0
4425,632,3.0
4426,632,3.0
4427,632,4.0
4428,632,3.0
4429,632,2.0
4430,632,4.0
4431,632,2.0
4432,632,4.0
4433,632,4.0
4434,632,3.0
4435,632,2.0
4436,632,5.0
4437,632,3.0
4438,632,4.0
4439,632,4.0
4440,632,4.0
4441,632,5.0
4442,632,4.0
4443,633,3.0
4444,634,5.0
4445,634,5.0
4446,634,5.0
4447,634,5.0
4448,634,5.0
4449,635,5.0
4450,635,5.0
4451,635,4.0
4452,635,5.0
4453,635,5.0
4454,636,5.0
4455,636,5.0
4456,637,1.0
4457,638,5.0
4458,638,5.0
4459,638,5.0
4460,638,4.0
4461,638,5.0
4462,638,3.0
4463,638,5.0
4464,638,5.0
4465,638,4.0
4466,638,5.0
4467,638,1.0
4468,638,4.0
4469,638,5.0
4470,638,5.0
4471,638,5.0
4472,639,5.0
4473,640,5.0
4474,640,5.0
4475,640,4.0
4476,640,4.0
4477,641,5.0
4478,641,1.0
4479,642,5.0
4480,642,5.0
4481,643,5.0
4482,643,5.0
4483,643,5.0
4484,643,4.0
4485,643,5.0
4486,643,4.0
4487,643,5.0
4488,643,5.0
4489,643,4.0
4490,643,5.0
4491,644,3.0
4492,645,3.0
4493,645,5.0
4494,645,4.0
4495,646,4.0
4496,646,1.0
4497,646,3.0
4498,646,5.0
4499,646,4.0
4500,647,3.0
4501,647,3.0
4502,647,5.0
4503,647,4.0
4504,647,4.0
4505,647,3.0
4506,647,5.0
4507,648,5.0
4508,648,4.0
4509,648,1.0
4510,648,2.0
4511,648,5.0
4512,648,5.0
4513,648,5.0
4514,648,5.0
4515,649,4.0
4516,650,3.0
4517,651,4.0
4518,652,5.0
4519,652,5.0
4520,652,5.0
4521,652,5.0
4522,652,5.0
4523,653,4.0
4524,653,1.0
4525,653,5.0
4526,653,5.0
4527,653,2.0
4528,653,3.0
4529,653,3.0
4530,653,5.0
4531,654,5.0
4532,654,4.0
4533,654,4.0
4534,655,1.0
4535,655,5.0
4536,655,5.0
4537,656,1.0
4538,657,5.0
4539,658,3.0
4540,658,5.0
4541,658,5.0
4542,658,1.0
4543,659,3.0
4544,660,4.0
4545,660,5.0
4546,660,3.0
4547,660,5.0
4548,660,5.0
4549,660,5.0
4550,660,4.0
4551,661,1.0
4552,661,1.0
4553,661,2.0
4554,661,2.0
4555,662,4.0
4556,662,5.0
4557,662,5.0
4558,662,4.0
4559,663,4.0
4560,663,3.0
4561,663,2.0
4562,663,2.0
4563,663,3.0
4564,664,3.0
4565,665,5.0
4566,665,5.0
4567,665,5.0
4568,665,4.0
4569,665,4.0
4570,665,4.0
4571,665,5.0
4572,666,5.0
4573,666,4.0
4574,666,4.0
4575,666,3.0
4576,666,1.0
4577,666,5.0
4578,667,2.0
4579,667,5.0
4580,667,5.0
4581,667,5.0
4582,667,3.0
4583,667,4.0
4584,667,5.0
4585,667,3.0
4586,667,5.0
4587,667,5.0
4588,667,4.0
4589,667,4.0
4590,667,3.0
4591,667,5.0
4592,667,4.0
4593,668,5.0
4594,668,5.0
4595,668,5.0
4596,668,5.0
4597,668,5.0
4598,668,4.0
4599,668,4.0
4600,668,5.0
4601,668,5.0
4602,668,3.0
4603,668,5.0
4604,668,4.0
4605,669,4.0
4606,669,2.0
4607,670,5.0
4608,670,5.0
4609,670,4.0
4610,670,5.0
4611,670,5.0
4612,670,5.0
4613,670,5.0
4614,670,5.0
4615,670,5.0
4616,670,5.0
4617,670,4.0
4618,670,5.0
4619,670,5.0
4620,670,2.0
4621,670,5.0
4622,670,3.0
4623,670,5.0
4624,670,5.0
4625,670,5.0
4626,670,5.0
4627,670,4.0
4628,670,4.0
4629,670,5.0
4630,670,4.0
4631,671,2.0
4632,671,2.0
4633,671,5.0
4634,671,1.0
4635,671,3.0
4636,671,1.0
4637,672,4.0
4638,672,5.0
4639,673,2.0
4640,674,4.0
4641,674,5.0
4642,675,4.0
4643,675,3.0
4644,675,5.0
4645,675,1.0
4646,675,5.0
4647,675,5.0
4648,676,3.35
4649,677,5.0
4650,677,4.0
4651,677,5.0
4652,678,4.0
4653,678,5.0
4654,678,5.0
4655,678,5.0
4656,678,4.0
4657,678,4.0
4658,678,5.0
4659,678,5.0
4660,678,5.0
4661,679,2.0
4662,679,4.0
4663,680,5.0
4664,681,4.0
4665,681,5.0
4666,682,5.0
4667,683,5.0
4668,684,4.0
4669,685,5.0
4670,685,5.0
4671,685,4.0
4672,686,5.0
4673,687,4.0
4674,687,2.0
4675,687,2.0
4676,688,5.0
4677,688,5.0
4678,688,4.0
4679,688,4.0
4680,689,4.0
4681,690,5.0
4682,691,4.0
4683,691,4.0
4684,691,5.0
4685,691,4.0
4686,692,5.0
4687,693,4.0
4688,693,5.0
4689,693,5.0
4690,693,4.0
4691,693,5.0
4692,693,4.0
4693,693,3.0
4694,693,4.0
4695,693,5.0
4696,693,5.0
4697,693,4.0
4698,693,5.0
4699,693,3.0
4700,693,5.0
4701,693,4.0
4702,693,5.0
4703,693,5.0
4704,693,4.0
4705,693,4.0
4706,693,4.0
4707,693,5.0
4708,693,4.0
4709,694,4.0
4710,694,5.0
4711,694,1.0
4712,694,2.0
4713,694,1.0
4714,694,4.0
4715,694,4.0
4716,694,2.0
4717,695,4.0
4718,695,5.0
4719,696,3.0
4720,697,5.0
4721,697,5.0
4722,698,3.0
4723,699,5.0
4724,700,3.0
4725,701,3.0
4726,701,3.0
4727,701,4.0
4728,702,1.0
4729,703,5.0
4730,704,5.0
4731,704,5.0
4732,704,2.0
4733,705,1.0
4734,705,5.0
4735,706,1.0
4736,707,1.0
4737,708,4.0
4738,709,4.0
4739,710,5.0
4740,710,5.0
4741,710,3.0
4742,710,2.0
4743,710,4.0
4744,710,4.0
4745,710,4.0
4746,710,3.0
4747,710,5.0
4748,711,1.0
4749,712,4.0
4750,713,5.0
4751,714,4.0
4752,714,3.0
4753,715,5.0
4754,715,1.0
4755,715,5.0
4756,715,5.0
4757,716,5.0
4758,716,5.0
4759,716,5.0
4760,717,5.0
4761,717,4.0
4762,717,5.0
4763,718,5.0
4764,718,4.0
4765,719,5.0
4766,719,5.0
4767,720,5.0
4768,720,5.0
4769,720,5.0
4770,720,5.0
4771,720,4.0
